time,open,high,low,close,tick_volume
2021-03-29 22:00:00,1710.52,1711.64,1710.07,1711.34,2983
2021-03-29 23:00:00,1711.39,1712.22,1710.26,1711.67,1050
2021-03-30 01:00:00,1711.62,1713.03,1711.58,1711.62,1193
2021-03-30 02:00:00,1711.62,1712.59,1710.53,1711.9,1617
2021-03-30 03:00:00,1711.93,1714.14,1710.74,1713.1,2356
2021-03-30 04:00:00,1713.1,1714.3,1708.72,1710.23,3688
2021-03-30 05:00:00,1710.23,1710.61,1704.59,1706.06,3344
2021-03-30 06:00:00,1706.06,1708.1,1705.78,1707.31,2528
2021-03-30 07:00:00,1707.31,1707.93,1706.06,1707.72,2071
2021-03-30 08:00:00,1707.73,1708.14,1704.53,1705.09,2969
2021-03-30 09:00:00,1705.07,1708.45,1702.12,1702.98,4690
2021-03-30 10:00:00,1703.05,1705.01,1695.31,1697.32,5113
2021-03-30 11:00:00,1696.97,1700.58,1696.06,1697.93,4176
2021-03-30 12:00:00,1697.86,1700.85,1695.98,1696.12,3316
2021-03-30 13:00:00,1696.14,1696.63,1692.8,1693.16,3818
2021-03-30 14:00:00,1693.17,1693.49,1686.13,1688.26,4898
2021-03-30 15:00:00,1688.28,1690.46,1678.62,1683.72,5885
2021-03-30 16:00:00,1683.48,1688.44,1681.52,1688.16,6091
2021-03-30 17:00:00,1687.9,1687.99,1681.87,1684.35,5965
2021-03-30 18:00:00,1684.02,1687.58,1682.86,1686.82,5065
2021-03-30 19:00:00,1686.75,1687.1,1683.75,1685.42,4280
2021-03-30 20:00:00,1685.43,1686.61,1684.03,1684.03,3879
2021-03-30 21:00:00,1684.03,1684.58,1681.54,1681.63,3551
2021-03-30 22:00:00,1681.59,1684.26,1681.5,1681.92,2819
2021-03-30 23:00:00,1682.37,1685.02,1682.16,1685.02,1690
2021-03-31 01:00:00,1684.62,1685.78,1682.73,1683.38,1950
2021-03-31 02:00:00,1683.38,1685.49,1682.88,1685.45,1876
2021-03-31 03:00:00,1685.43,1686.35,1683.41,1684.08,2766
2021-03-31 04:00:00,1684.13,1686.3,1678.54,1682.17,4595
2021-03-31 05:00:00,1682.07,1682.97,1677.82,1678.29,3555
2021-03-31 06:00:00,1678.29,1680.67,1677.83,1679.37,3169
2021-03-31 07:00:00,1679.34,1680.37,1678.52,1679.33,1822
2021-03-31 08:00:00,1679.31,1683.7,1678.49,1683.59,2972
2021-03-31 09:00:00,1683.66,1688.67,1681.76,1686.35,4327
2021-03-31 10:00:00,1686.38,1688.02,1683.69,1684.08,4181
2021-03-31 11:00:00,1684.06,1686.81,1682.5,1685.99,4155
2021-03-31 12:00:00,1685.88,1686.78,1684.69,1685.7,3284
2021-03-31 13:00:00,1685.68,1689.09,1685.27,1687.06,3237
2021-03-31 14:00:00,1687.07,1688.65,1684.44,1684.73,3460
2021-03-31 15:00:00,1684.89,1689.46,1682.17,1687.37,5310
2021-03-31 16:00:00,1687.35,1697.9,1686.74,1697.19,5697
2021-03-31 17:00:00,1697.31,1706.11,1693.71,1703.86,6058
2021-03-31 18:00:00,1703.91,1708.61,1701.76,1708.09,5357
2021-03-31 19:00:00,1708.18,1712.29,1707.13,1711.81,4501
2021-03-31 20:00:00,1711.79,1715.27,1710.51,1710.74,4662
2021-03-31 21:00:00,1710.74,1711.06,1707.11,1707.74,3719
2021-03-31 22:00:00,1707.85,1709.26,1706.46,1707.77,3447
2021-03-31 23:00:00,1707.8,1708.28,1705.83,1707.62,1538
2021-04-01 01:00:00,1707.02,1708.67,1705.65,1707.84,1561
2021-04-01 02:00:00,1707.84,1709.16,1707.19,1707.4,1523
2021-04-01 03:00:00,1707.4,1708.06,1705.76,1706.81,3118
2021-04-01 04:00:00,1706.87,1710.82,1705.66,1710.58,3832
2021-04-01 05:00:00,1710.64,1712.08,1709.15,1712.0,3216
2021-04-01 06:00:00,1712.06,1714.06,1711.95,1712.77,2685
2021-04-01 07:00:00,1712.77,1713.21,1710.65,1711.23,2264
2021-04-01 08:00:00,1711.06,1714.94,1709.95,1714.46,3384
2021-04-01 09:00:00,1714.52,1717.52,1711.62,1715.26,4306
2021-04-01 10:00:00,1715.35,1719.99,1714.62,1718.32,4445
2021-04-01 11:00:00,1718.38,1719.55,1715.51,1716.13,3785
2021-04-01 12:00:00,1716.09,1716.91,1713.02,1714.7,3342
2021-04-01 13:00:00,1714.75,1715.78,1712.95,1713.08,2719
2021-04-01 14:00:00,1713.06,1717.27,1710.35,1716.67,3444
2021-04-01 15:00:00,1717.01,1720.01,1715.49,1718.72,4898
2021-04-01 16:00:00,1718.91,1728.05,1718.9,1724.53,5905
2021-04-01 17:00:00,1723.0,1729.3,1721.37,1728.61,5763
2021-04-01 18:00:00,1728.51,1730.02,1727.58,1728.3,4950
2021-04-01 19:00:00,1728.09,1728.18,1725.18,1725.89,3938
2021-04-01 20:00:00,1725.9,1729.61,1725.57,1728.11,3571
2021-04-01 21:00:00,1728.11,1728.29,1726.29,1726.57,2686
2021-04-01 22:00:00,1726.63,1730.06,1726.25,1729.0,2546
2021-04-01 23:00:00,1729.03,1730.3,1728.05,1729.46,1313
2021-04-05 01:00:00,1727.52,1729.77,1725.67,1728.11,2251
2021-04-05 02:00:00,1728.26,1729.5,1726.81,1727.99,1514
2021-04-05 03:00:00,1727.97,1728.46,1726.52,1727.82,1928
2021-04-05 04:00:00,1727.81,1729.81,1727.65,1727.72,1783
2021-04-05 05:00:00,1727.7,1728.54,1724.41,1725.34,2122
2021-04-05 06:00:00,1725.36,1725.93,1724.28,1724.85,1578
2021-04-05 07:00:00,1724.89,1724.93,1723.58,1724.43,1850
2021-04-05 08:00:00,1724.43,1725.5,1722.15,1722.46,1864
2021-04-05 09:00:00,1722.34,1726.43,1721.2,1726.03,2527
2021-04-05 10:00:00,1726.04,1727.94,1724.67,1726.47,2586
2021-04-05 11:00:00,1726.42,1728.45,1724.93,1725.32,2534
2021-04-05 12:00:00,1725.33,1726.04,1724.44,1725.62,1866
2021-04-05 13:00:00,1725.61,1726.01,1723.18,1724.2,2354
2021-04-05 14:00:00,1724.26,1727.3,1724.26,1724.86,2931
2021-04-05 15:00:00,1724.89,1729.59,1721.82,1723.15,4848
2021-04-05 16:00:00,1723.18,1727.54,1722.33,1727.01,5147
2021-04-05 17:00:00,1725.83,1729.78,1725.83,1728.87,5341
2021-04-05 18:00:00,1728.86,1733.49,1725.5,1730.33,4522
2021-04-05 19:00:00,1730.29,1730.55,1727.86,1728.03,3377
2021-04-05 20:00:00,1728.06,1728.39,1725.2,1725.28,3369
2021-04-05 21:00:00,1725.27,1727.96,1724.92,1725.77,2815
2021-04-05 22:00:00,1725.8,1728.4,1725.79,1727.99,3122
2021-04-05 23:00:00,1728.02,1728.42,1727.28,1728.29,1649
2021-04-06 01:00:00,1727.12,1728.8,1727.08,1727.18,1503
2021-04-06 02:00:00,1727.18,1729.58,1727.14,1729.3,1403
2021-04-06 03:00:00,1729.32,1730.74,1727.45,1729.06,2402
2021-04-06 04:00:00,1729.09,1735.35,1728.4,1734.19,4134
2021-04-06 05:00:00,1734.2,1734.8,1733.04,1734.35,3137
2021-04-06 06:00:00,1734.35,1734.51,1732.54,1733.33,2383
2021-04-06 07:00:00,1733.39,1735.95,1733.1,1735.67,1930
2021-04-06 08:00:00,1735.67,1737.58,1734.91,1737.47,2872
2021-04-06 09:00:00,1737.5,1738.54,1729.66,1729.92,4488
2021-04-06 10:00:00,1730.04,1733.16,1727.68,1733.13,4314
2021-04-06 11:00:00,1733.31,1734.28,1729.45,1732.48,3953
2021-04-06 12:00:00,1732.64,1733.58,1730.26,1731.95,3155
2021-04-06 13:00:00,1731.86,1732.94,1730.93,1732.74,2749
2021-04-06 14:00:00,1732.72,1736.93,1732.43,1736.17,3585
2021-04-06 15:00:00,1736.3,1738.99,1734.1,1735.8,4759
2021-04-06 16:00:00,1735.99,1741.93,1734.02,1740.53,5712
2021-04-06 17:00:00,1740.6,1744.41,1739.65,1743.41,5587
2021-04-06 18:00:00,1743.52,1745.38,1742.11,1745.15,4690
2021-04-06 19:00:00,1745.19,1745.31,1742.49,1743.16,3281
2021-04-06 20:00:00,1743.06,1743.84,1739.82,1743.69,3687
2021-04-06 21:00:00,1743.59,1744.23,1742.29,1743.24,3067
2021-04-06 22:00:00,1743.33,1744.4,1740.97,1742.43,2835
2021-04-06 23:00:00,1742.49,1744.04,1742.08,1743.02,1520
2021-04-07 01:00:00,1742.22,1744.25,1742.22,1742.89,1368
2021-04-07 02:00:00,1742.87,1743.75,1742.36,1743.19,837
2021-04-07 03:00:00,1743.19,1743.27,1740.49,1740.99,2258
2021-04-07 04:00:00,1741.01,1741.63,1737.02,1737.22,3601
2021-04-07 05:00:00,1737.16,1738.49,1735.74,1736.41,3186
2021-04-07 06:00:00,1736.41,1738.3,1736.17,1738.14,1942
2021-04-07 07:00:00,1738.14,1739.15,1738.04,1739.14,1242
2021-04-07 08:00:00,1739.09,1739.2,1736.96,1737.64,2262
2021-04-07 09:00:00,1737.74,1742.26,1736.14,1741.12,3794
2021-04-07 10:00:00,1741.21,1741.89,1739.33,1740.91,3759
2021-04-07 11:00:00,1740.89,1741.09,1736.36,1737.88,3598
2021-04-07 12:00:00,1737.87,1738.29,1736.1,1737.64,2923
2021-04-07 13:00:00,1737.66,1739.16,1735.67,1738.16,3524
2021-04-07 14:00:00,1738.15,1738.24,1733.7,1734.49,3964
2021-04-07 15:00:00,1734.49,1738.88,1730.55,1737.71,5056
2021-04-07 16:00:00,1737.66,1740.02,1734.55,1739.88,5218
2021-04-07 17:00:00,1739.97,1741.94,1737.05,1741.09,5233
2021-04-07 18:00:00,1741.01,1743.11,1738.73,1741.31,4550
2021-04-07 19:00:00,1741.35,1741.57,1739.88,1740.39,3025
2021-04-07 20:00:00,1740.27,1741.97,1739.1,1740.38,2934
2021-04-07 21:00:00,1740.26,1742.45,1738.45,1739.1,3085
2021-04-07 22:00:00,1739.06,1739.47,1735.46,1737.29,3351
2021-04-07 23:00:00,1737.29,1737.95,1736.05,1737.45,1142
2021-04-08 01:00:00,1737.22,1738.14,1736.16,1736.61,1200
2021-04-08 02:00:00,1736.53,1737.42,1735.26,1736.77,1432
2021-04-08 03:00:00,1736.77,1737.22,1736.08,1736.17,1877
2021-04-08 04:00:00,1736.14,1737.62,1733.06,1736.18,3562
2021-04-08 05:00:00,1736.22,1736.93,1734.67,1736.78,2256
2021-04-08 06:00:00,1736.78,1739.75,1736.64,1738.59,1866
2021-04-08 07:00:00,1738.59,1740.17,1738.59,1739.85,1358
2021-04-08 08:00:00,1739.85,1745.39,1739.47,1742.97,3266
2021-04-08 09:00:00,1743.04,1744.71,1741.77,1743.19,3739
2021-04-08 10:00:00,1743.17,1747.58,1742.37,1745.13,3900
2021-04-08 11:00:00,1745.12,1745.67,1741.53,1743.1,3665
2021-04-08 12:00:00,1743.16,1744.15,1742.15,1743.23,2732
2021-04-08 13:00:00,1743.28,1747.4,1743.28,1745.79,2894
2021-04-08 14:00:00,1745.78,1751.13,1745.78,1749.49,3806
2021-04-08 15:00:00,1749.52,1750.08,1746.13,1747.38,4708
2021-04-08 16:00:00,1747.35,1757.48,1747.32,1753.74,5830
2021-04-08 17:00:00,1753.58,1758.58,1753.58,1756.34,5434
2021-04-08 18:00:00,1756.46,1756.94,1753.51,1755.62,4199
2021-04-08 19:00:00,1755.61,1757.53,1755.16,1756.99,3282
2021-04-08 20:00:00,1756.98,1757.48,1754.68,1754.8,3106
2021-04-08 21:00:00,1754.84,1755.36,1754.42,1754.87,2400
2021-04-08 22:00:00,1754.85,1755.85,1754.05,1755.77,2307
2021-04-08 23:00:00,1755.78,1757.62,1755.55,1756.1,1517
2021-04-09 01:00:00,1755.12,1755.89,1753.99,1754.76,942
2021-04-09 02:00:00,1754.76,1755.61,1753.92,1754.05,1086
2021-04-09 03:00:00,1754.17,1755.14,1753.07,1755.11,2077
2021-04-09 04:00:00,1755.12,1757.24,1753.88,1756.53,3478
2021-04-09 05:00:00,1756.49,1756.53,1752.36,1752.62,3386
2021-04-09 06:00:00,1752.58,1753.31,1751.32,1753.09,2392
2021-04-09 07:00:00,1753.11,1753.42,1751.58,1752.08,1439
2021-04-09 08:00:00,1752.05,1752.62,1749.28,1750.38,3026
2021-04-09 09:00:00,1750.36,1750.69,1747.53,1748.77,3785
2021-04-09 10:00:00,1748.76,1748.76,1743.96,1747.62,4353
2021-04-09 11:00:00,1747.29,1747.47,1743.95,1745.38,3865
2021-04-09 12:00:00,1745.39,1747.42,1744.91,1745.85,3042
2021-04-09 13:00:00,1745.82,1746.76,1743.39,1745.49,3333
2021-04-09 14:00:00,1745.49,1748.85,1744.53,1744.69,3508
2021-04-09 15:00:00,1744.7,1745.02,1735.6,1738.05,5241
2021-04-09 16:00:00,1738.19,1741.69,1731.05,1739.64,5894
2021-04-09 17:00:00,1739.75,1746.77,1739.3,1745.0,5449
2021-04-09 18:00:00,1744.94,1745.97,1742.29,1744.63,4411
2021-04-09 19:00:00,1744.61,1746.28,1743.89,1744.8,3081
2021-04-09 20:00:00,1744.96,1745.61,1743.59,1743.65,3346
2021-04-09 21:00:00,1743.65,1743.82,1741.32,1743.09,3063
2021-04-09 22:00:00,1743.04,1743.68,1741.78,1742.96,2882
2021-04-09 23:00:00,1742.91,1743.6,1742.38,1743.38,1104
2021-04-12 01:00:00,1742.62,1743.83,1740.53,1741.48,1050
2021-04-12 02:00:00,1741.51,1742.59,1740.4,1741.72,1429
2021-04-12 03:00:00,1741.7,1742.55,1740.4,1741.64,2039
2021-04-12 04:00:00,1741.84,1743.35,1738.61,1739.25,4138
2021-04-12 05:00:00,1739.27,1739.53,1736.66,1739.33,3751
2021-04-12 06:00:00,1739.34,1740.19,1737.18,1738.58,2731
2021-04-12 07:00:00,1738.58,1739.0,1737.65,1738.43,1747
2021-04-12 08:00:00,1738.41,1738.59,1735.14,1738.32,3142
2021-04-12 09:00:00,1738.37,1741.98,1738.01,1740.83,4042
2021-04-12 10:00:00,1740.73,1742.02,1738.14,1739.08,3817
2021-04-12 11:00:00,1739.11,1739.64,1737.04,1737.81,3004
2021-04-12 12:00:00,1737.81,1743.31,1737.7,1741.32,2877
2021-04-12 13:00:00,1741.35,1742.28,1740.16,1740.57,2669
2021-04-12 14:00:00,1740.57,1744.11,1740.36,1742.27,3137
2021-04-12 15:00:00,1742.32,1744.93,1738.74,1738.76,4416
2021-04-12 16:00:00,1738.83,1740.21,1731.92,1733.36,5398
2021-04-12 17:00:00,1733.26,1736.46,1730.41,1733.93,5530
2021-04-12 18:00:00,1733.91,1736.11,1731.37,1732.08,4231
2021-04-12 19:00:00,1732.36,1733.28,1730.59,1732.9,3721
2021-04-12 20:00:00,1732.89,1733.85,1731.5,1731.69,3097
2021-04-12 21:00:00,1731.67,1732.29,1727.23,1730.34,3842
2021-04-12 22:00:00,1730.38,1732.47,1729.82,1732.33,2972
2021-04-12 23:00:00,1732.44,1732.89,1731.61,1732.26,1467
2021-04-13 01:00:00,1731.82,1733.55,1731.82,1732.55,1154
2021-04-13 02:00:00,1732.58,1733.14,1731.77,1731.85,1176
2021-04-13 03:00:00,1731.83,1732.01,1729.63,1730.47,2522
2021-04-13 04:00:00,1730.47,1733.8,1727.95,1733.14,4504
2021-04-13 05:00:00,1733.09,1736.34,1732.97,1735.76,3632
2021-04-13 06:00:00,1735.78,1735.94,1731.22,1731.65,2542
2021-04-13 07:00:00,1731.63,1732.1,1728.45,1729.84,2464
2021-04-13 08:00:00,1729.84,1730.64,1724.86,1727.64,3170
2021-04-13 09:00:00,1727.69,1727.71,1723.65,1724.33,4107
2021-04-13 10:00:00,1724.36,1728.35,1723.63,1727.54,3958
2021-04-13 11:00:00,1727.53,1728.84,1725.97,1728.27,3156
2021-04-13 12:00:00,1728.12,1730.1,1725.88,1726.26,3035
2021-04-13 13:00:00,1726.15,1727.51,1724.56,1725.85,2974
2021-04-13 14:00:00,1725.76,1730.17,1725.58,1729.06,4615
2021-04-13 15:00:00,1728.98,1741.99,1728.49,1736.35,5613
2021-04-13 16:00:00,1736.46,1748.84,1736.31,1748.01,6136
2021-04-13 17:00:00,1748.15,1748.63,1740.18,1742.91,5492
2021-04-13 18:00:00,1742.93,1744.14,1740.91,1743.72,3981
2021-04-13 19:00:00,1743.72,1745.22,1741.62,1742.5,3237
2021-04-13 20:00:00,1742.5,1747.54,1742.48,1744.93,4223
2021-04-13 21:00:00,1744.93,1746.53,1743.58,1745.16,3112
2021-04-13 22:00:00,1745.18,1746.06,1744.02,1744.92,2778
2021-04-13 23:00:00,1744.68,1745.82,1744.45,1745.28,1274
2021-04-14 01:00:00,1745.02,1746.39,1744.11,1745.04,1727
2021-04-14 02:00:00,1745.04,1746.88,1745.02,1746.56,1240
2021-04-14 03:00:00,1746.53,1747.18,1745.01,1746.95,2204
2021-04-14 04:00:00,1746.99,1749.26,1744.4,1745.68,3725
2021-04-14 05:00:00,1745.69,1746.54,1743.78,1745.0,3053
2021-04-14 06:00:00,1745.04,1745.15,1743.46,1743.86,1869
2021-04-14 07:00:00,1743.86,1744.3,1742.68,1742.77,1401
2021-04-14 08:00:00,1742.75,1744.29,1740.73,1743.75,2976
2021-04-14 09:00:00,1744.1,1748.22,1743.09,1747.11,4060
2021-04-14 10:00:00,1747.08,1748.74,1743.68,1744.68,4254
2021-04-14 11:00:00,1744.71,1748.08,1744.4,1745.62,3527
2021-04-14 12:00:00,1745.67,1746.56,1742.0,1743.17,3462
2021-04-14 13:00:00,1743.22,1744.69,1741.7,1742.27,2939
2021-04-14 14:00:00,1742.25,1745.17,1741.59,1744.74,3293
2021-04-14 15:00:00,1744.77,1747.01,1743.49,1744.27,4516
2021-04-14 16:00:00,1744.24,1744.7,1733.85,1736.46,5999
2021-04-14 17:00:00,1736.28,1740.36,1732.47,1737.11,5698
2021-04-14 18:00:00,1736.99,1737.84,1733.74,1736.48,5089
2021-04-14 19:00:00,1736.36,1737.8,1735.42,1736.34,4026
2021-04-14 20:00:00,1736.32,1736.68,1734.91,1735.5,3756
2021-04-14 21:00:00,1735.52,1736.71,1733.94,1736.16,3716
2021-04-14 22:00:00,1736.15,1737.56,1735.75,1736.86,3132
2021-04-14 23:00:00,1736.76,1736.95,1735.94,1736.09,1439
2021-04-15 01:00:00,1735.86,1736.72,1735.59,1735.85,1122
2021-04-15 02:00:00,1735.88,1736.63,1735.24,1736.63,1179
2021-04-15 03:00:00,1736.58,1739.42,1736.39,1738.63,2388
2021-04-15 04:00:00,1738.57,1740.35,1734.27,1735.13,4555
2021-04-15 05:00:00,1735.12,1738.83,1734.61,1738.25,3427
2021-04-15 06:00:00,1738.27,1739.68,1737.67,1738.4,2580
2021-04-15 07:00:00,1738.42,1740.13,1737.72,1739.65,1815
2021-04-15 08:00:00,1739.68,1742.94,1739.68,1741.59,3134
2021-04-15 09:00:00,1741.63,1745.9,1741.46,1745.64,4031
2021-04-15 10:00:00,1745.64,1747.85,1745.16,1745.46,3958
2021-04-15 11:00:00,1745.54,1747.79,1744.14,1747.77,3775
2021-04-15 12:00:00,1747.82,1749.07,1746.58,1747.22,3477
2021-04-15 13:00:00,1747.21,1747.46,1745.43,1746.52,3171
2021-04-15 14:00:00,1746.52,1747.41,1744.44,1744.64,3479
2021-04-15 15:00:00,1745.02,1752.13,1744.91,1746.73,5643
2021-04-15 16:00:00,1746.91,1756.55,1745.73,1754.34,6018
2021-04-15 17:00:00,1754.44,1766.66,1754.44,1764.65,6247
2021-04-15 18:00:00,1764.73,1769.56,1764.51,1766.42,5241
2021-04-15 19:00:00,1766.63,1769.22,1766.61,1767.36,3697
2021-04-15 20:00:00,1767.39,1768.01,1765.01,1766.34,3555
2021-04-15 21:00:00,1766.34,1768.01,1765.64,1766.89,3307
2021-04-15 22:00:00,1766.79,1767.01,1763.67,1764.86,3415
2021-04-15 23:00:00,1764.76,1764.99,1762.94,1763.36,2223
2021-04-16 01:00:00,1762.92,1764.7,1762.56,1763.67,1380
2021-04-16 02:00:00,1763.65,1764.33,1762.78,1763.79,1297
2021-04-16 03:00:00,1763.81,1766.0,1762.27,1762.6,2871
2021-04-16 04:00:00,1762.58,1763.91,1761.37,1762.05,4216
2021-04-16 05:00:00,1762.01,1762.26,1759.75,1761.29,3448
2021-04-16 06:00:00,1761.29,1763.24,1760.78,1763.08,2292
2021-04-16 07:00:00,1763.08,1764.9,1762.85,1764.8,1931
2021-04-16 08:00:00,1764.8,1766.14,1763.86,1765.99,2934
2021-04-16 09:00:00,1766.01,1766.08,1761.4,1762.49,4433
2021-04-16 10:00:00,1762.44,1765.67,1761.53,1764.1,4150
2021-04-16 11:00:00,1764.01,1767.11,1762.62,1765.93,3960
2021-04-16 12:00:00,1765.94,1771.2,1765.31,1770.96,3621
2021-04-16 13:00:00,1770.96,1778.73,1770.21,1778.12,4316
2021-04-16 14:00:00,1778.1,1779.21,1775.98,1778.57,4335
2021-04-16 15:00:00,1778.41,1783.78,1777.95,1780.65,5643
2021-04-16 16:00:00,1780.84,1782.28,1771.83,1772.55,6261
2021-04-16 17:00:00,1772.59,1780.55,1772.59,1779.25,5764
2021-04-16 18:00:00,1779.32,1779.88,1777.34,1778.73,4768
2021-04-16 19:00:00,1778.68,1779.93,1776.68,1779.84,4023
2021-04-16 20:00:00,1779.84,1780.28,1777.57,1778.03,3082
2021-04-16 21:00:00,1778.02,1778.51,1777.28,1778.01,2783
2021-04-16 22:00:00,1777.9,1778.88,1774.41,1775.86,2990
2021-04-16 23:00:00,1775.68,1776.9,1774.71,1776.64,1416
2021-04-19 01:00:00,1776.82,1777.7,1774.46,1775.24,1412
2021-04-19 02:00:00,1775.27,1778.06,1774.68,1776.68,1905
2021-04-19 03:00:00,1776.65,1783.54,1776.18,1782.04,3386
2021-04-19 04:00:00,1782.21,1783.24,1773.02,1775.06,5276
2021-04-19 05:00:00,1775.08,1778.98,1775.05,1778.96,3626
2021-04-19 06:00:00,1778.99,1779.53,1777.13,1777.25,2564
2021-04-19 07:00:00,1777.24,1778.14,1776.44,1777.83,1857
2021-04-19 08:00:00,1777.82,1779.57,1776.66,1777.69,3195
2021-04-19 09:00:00,1777.64,1781.26,1775.25,1779.93,4764
2021-04-19 10:00:00,1779.71,1787.14,1777.65,1786.91,5024
2021-04-19 11:00:00,1786.98,1788.52,1784.67,1786.96,4887
2021-04-19 12:00:00,1786.95,1789.84,1786.25,1788.5,4016
2021-04-19 13:00:00,1788.44,1789.96,1786.68,1787.41,3813
2021-04-19 14:00:00,1787.33,1787.96,1778.56,1782.04,4831
2021-04-19 15:00:00,1782.05,1782.24,1774.74,1776.0,5308
2021-04-19 16:00:00,1775.84,1776.89,1766.58,1773.6,6285
2021-04-19 17:00:00,1773.45,1775.92,1770.83,1775.62,5944
2021-04-19 18:00:00,1775.53,1776.68,1771.85,1772.11,4949
2021-04-19 19:00:00,1772.11,1772.76,1768.86,1771.37,4535
2021-04-19 20:00:00,1771.39,1772.01,1769.46,1771.47,3904
2021-04-19 21:00:00,1771.49,1771.7,1769.67,1771.5,3470
2021-04-19 22:00:00,1771.33,1771.4,1769.69,1770.8,2974
2021-04-19 23:00:00,1770.69,1770.97,1769.83,1770.75,1682
2021-04-20 01:00:00,1770.01,1771.36,1770.01,1771.26,1203
2021-04-20 02:00:00,1771.32,1772.43,1770.38,1772.05,1414
2021-04-20 03:00:00,1772.1,1772.67,1768.3,1768.63,2433
2021-04-20 04:00:00,1768.66,1772.07,1767.44,1770.36,4328
2021-04-20 05:00:00,1770.39,1770.39,1765.53,1768.59,3906
2021-04-20 06:00:00,1768.62,1775.57,1768.21,1773.24,3856
2021-04-20 07:00:00,1773.24,1773.47,1771.15,1772.28,2129
2021-04-20 08:00:00,1772.27,1772.49,1768.82,1771.37,3487
2021-04-20 09:00:00,1771.32,1772.02,1767.16,1770.16,4918
2021-04-20 10:00:00,1770.09,1774.3,1767.18,1771.83,4452
2021-04-20 11:00:00,1771.8,1771.89,1764.94,1768.09,4455
2021-04-20 12:00:00,1768.07,1770.23,1763.54,1770.1,4468
2021-04-20 13:00:00,1770.13,1771.89,1767.29,1770.59,4345
2021-04-20 14:00:00,1770.73,1775.54,1770.36,1773.22,4342
2021-04-20 15:00:00,1773.31,1773.78,1766.06,1769.44,5241
2021-04-20 16:00:00,1769.43,1773.7,1765.96,1773.42,5648
2021-04-20 17:00:00,1773.47,1778.3,1772.9,1775.5,5984
2021-04-20 18:00:00,1775.53,1779.94,1773.4,1778.65,5306
2021-04-20 19:00:00,1778.82,1780.28,1777.09,1777.89,3637
2021-04-20 20:00:00,1777.91,1779.55,1777.25,1777.53,3203
2021-04-20 21:00:00,1777.46,1778.58,1776.79,1777.69,2722
2021-04-20 22:00:00,1777.7,1779.42,1777.17,1777.18,2330
2021-04-20 23:00:00,1777.28,1779.13,1777.15,1778.59,1472
2021-04-21 01:00:00,1778.46,1778.77,1775.13,1778.17,813
2021-04-21 02:00:00,1778.16,1778.28,1776.19,1776.91,1462
2021-04-21 03:00:00,1776.92,1779.9,1776.48,1777.29,2607
2021-04-21 04:00:00,1777.17,1782.41,1777.07,1780.9,4045
2021-04-21 05:00:00,1780.85,1782.53,1779.64,1782.45,3046
2021-04-21 06:00:00,1782.44,1784.62,1781.66,1781.97,2570
2021-04-21 07:00:00,1781.94,1782.47,1780.27,1781.0,1976
2021-04-21 08:00:00,1780.94,1785.69,1780.68,1784.71,3053
2021-04-21 09:00:00,1784.74,1788.0,1783.13,1787.79,4086
2021-04-21 10:00:00,1787.85,1788.28,1780.61,1781.9,4370
2021-04-21 11:00:00,1781.96,1783.84,1777.85,1778.51,3617
2021-04-21 12:00:00,1778.43,1779.6,1777.76,1779.2,3518
2021-04-21 13:00:00,1779.18,1781.5,1777.63,1780.02,3185
2021-04-21 14:00:00,1780.04,1784.18,1779.97,1782.8,3343
2021-04-21 15:00:00,1782.8,1787.67,1781.72,1786.23,4534
2021-04-21 16:00:00,1786.2,1797.5,1783.27,1795.69,5640
2021-04-21 17:00:00,1795.71,1797.52,1789.19,1791.13,5959
2021-04-21 18:00:00,1791.18,1794.74,1789.15,1792.81,4749
2021-04-21 19:00:00,1792.81,1794.62,1789.91,1790.75,4050
2021-04-21 20:00:00,1790.77,1793.22,1790.7,1791.95,3585
2021-04-21 21:00:00,1791.92,1793.25,1790.92,1793.08,3232
2021-04-21 22:00:00,1793.04,1795.2,1792.34,1794.48,2682
2021-04-21 23:00:00,1794.42,1794.57,1793.37,1793.83,1406
2021-04-22 01:00:00,1792.92,1794.15,1792.92,1793.93,795
2021-04-22 02:00:00,1793.91,1794.94,1793.44,1793.49,1108
2021-04-22 03:00:00,1793.55,1794.21,1792.39,1793.85,1803
2021-04-22 04:00:00,1793.83,1797.79,1792.96,1796.09,3991
2021-04-22 05:00:00,1796.09,1796.09,1792.9,1793.81,2921
2021-04-22 06:00:00,1793.81,1795.12,1792.79,1793.36,2380
2021-04-22 07:00:00,1793.36,1793.49,1790.22,1793.25,2004
2021-04-22 08:00:00,1793.23,1794.61,1790.53,1791.31,2961
2021-04-22 09:00:00,1791.15,1792.69,1788.24,1791.66,3963
2021-04-22 10:00:00,1791.67,1793.68,1790.83,1791.22,3505
2021-04-22 11:00:00,1791.26,1792.15,1789.23,1789.66,3315
2021-04-22 12:00:00,1789.65,1790.56,1785.61,1787.32,3355
2021-04-22 13:00:00,1787.29,1789.83,1783.6,1784.91,3146
2021-04-22 14:00:00,1784.95,1788.83,1783.74,1786.19,3667
2021-04-22 15:00:00,1785.89,1787.38,1782.13,1785.04,5228
2021-04-22 16:00:00,1785.21,1787.88,1779.13,1787.03,6189
2021-04-22 17:00:00,1787.03,1788.17,1783.25,1784.92,5583
2021-04-22 18:00:00,1784.9,1785.46,1779.21,1780.67,5079
